id,id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,url_user,r_additional41168748,ChdDSUhNMG9nS0VJQ0FnSUM1d3Jla253RRAB,,3 weeks ago,2023-11-04 14:44:33.861454,5.0,jose rodriguez,0,https://www.google.com/maps/contrib/107095353108013450255/reviews?hl=en,"['Service: 5', 'Atmosphere: 5']"
41168748,ChdDSUhNMG9nS0VJQ0FnSUQydXJMYjBnRRAB,,a year ago,2023-11-04 14:44:33.872802,1.0,SA Ahmed,451,https://www.google.com/maps/contrib/102127021585291162704/reviews?hl=en,"['Meal type Other', 'Price per person $1–10']"
41168748,ChdDSUhNMG9nS0VJQ0FnSUMyMzlTUXpnRRAB,"I haven't had Dunkin Donuts in years. Being that I had to fuel up my work truck I decided against my better judgment to order a toasted everything bagel with vegetable cream cheese which I had to repeat 3 times. Used my card to pay for my order, received my bag and walked out to my work truck. Opened my bagel to see plain cream cheese. Walk back into Dunkin Donuts and repeated myself for the 4th time. They throw out that bagel and go to back to prepare a new bagel. A few seconds later she comes back with ""We have no vegetable cream cheese. All we have is plain and strawberry."" My response was ""You didn't know that since you started your shift?"" Never again will I buy anything from any Dunkin Donuts...",a year ago,2023-11-04 14:44:33.873312,1.0,Hipolito Rivera,2,https://www.google.com/maps/contrib/102916427998123407326/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSURLNk5qOHlBRRAB,Great coffee,a year ago,2023-11-04 14:44:33.874081,5.0,Angel Cuevas,25,https://www.google.com/maps/contrib/110242290041950761083/reviews?hl=en,"['Service Take out', 'Meal type Other', 'Price per person $1–10', 'Features Dine in: No Outdoor seating: No Takeout: Yes Delivery: No Curbside pickup: Yes']"
41168748,ChdDSUhNMG9nS0VJQ0FnSUNXbkp1OGhRRRAB,,a year ago,2023-11-04 14:44:33.874986,3.0,Daniel Martin,6,https://www.google.com/maps/contrib/117820146458954539235/reviews?hl=en,"['Meal type Breakfast', 'Price per person $1–10', 'Features Dine in: No Outdoor seating: No Takeout: Yes Delivery: No Curbside pickup: Yes']"
41168748,ChZDSUhNMG9nS0VJQ0FnSURtbUtpN0tREAE,,a year ago,2023-11-04 14:44:33.875432,5.0,Rolando Sarracent,12,https://www.google.com/maps/contrib/100820611289692233586/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSURtOFBPNm5nRRAB,"Disappointed, no blueberry donut. Mmmm mmmm, smh",a year ago,2023-11-04 14:44:33.875929,3.0,hope ndukwe,34,https://www.google.com/maps/contrib/111904664702882454613/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSURHd09qaWxBRRAB,"These Guys are really professional. Well behaved, quality service with nice smile 😊",a year ago,2023-11-04 14:44:33.876647,5.0,Md Omar Faruk,1,https://www.google.com/maps/contrib/113263009121414123208/reviews?hl=en,"['Service Take out', 'Features Dine in: No Outdoor seating: No Takeout: Yes Delivery: Yes Curbside pickup: No']"
41168748,ChdDSUhNMG9nS0VJQ0FnSUNHelotSXl3RRAB,The DD is housed in a Mobil Station...not Sunoco as presented. WAsted valuable time going in circles,a year ago,2023-11-04 14:44:33.877284,4.0,Francis “Frank” Rocco,194,https://www.google.com/maps/contrib/102868491488279521719/reviews?hl=en,"['Service Take out', 'Meal type Other', 'Price per person $1–10']"
41168748,ChZDSUhNMG9nS0VJQ0FnSUNHenNlWkJ3EAE,,2 years ago,2023-11-04 14:44:33.878040,5.0,George Merino,34,https://www.google.com/maps/contrib/108922327564251563954/reviews?hl=en,"['Meal type Breakfast', 'Price per person $1–10']"
41168748,ChZDSUhNMG9nS0VJQ0FnSUNHMXVMSk1BEAE,i went these place  and buy some stuff for eating put gas but sad thing they ignore for using restroom i don’t know why they are not giving restroom even i spend much money on this store please give restroom for your customer because someone are really in trouble about restroom please,2 years ago,2023-11-04 14:44:33.878591,1.0,Santosh Adhikari,143,https://www.google.com/maps/contrib/107641361042767279801/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSUNHNnI2MWt3RRAB,😎👍🏻👍🏻,2 years ago,2023-11-04 14:44:33.879464,5.0,Sebastian Rivera,72,https://www.google.com/maps/contrib/107568883895516383342/reviews?hl=en,"['Service Take out', 'Meal type Breakfast', 'Price per person $10–20']"
41168748,ChZDSUhNMG9nS0VJQ0FnSUNHeUpYVEZ3EAE,,2 years ago,2023-11-04 14:44:33.880083,5.0,veneno fulHD,6,https://www.google.com/maps/contrib/114484884050437856016/reviews?hl=en,[]
41168748,ChZDSUhNMG9nS0VJQ0FnSUQ2bVphcFJnEAE,,2 years ago,2023-11-04 14:44:33.880699,5.0,luigi rocha,53,https://www.google.com/maps/contrib/105737278523725430115/reviews?hl=en,[]
41168748,ChZDSUhNMG9nS0VJQ0FnSURZMktEcWN3EAE,,2 years ago,2023-11-04 14:44:33.882046,5.0,Yani 307,32,https://www.google.com/maps/contrib/113337012345842044436/reviews?hl=en,"['Meal type Breakfast', 'Price per person $10–20']"
41168748,ChdDSUhNMG9nS0VJQ0FnSURhZ3JtNDV3RRAB,Ordered a box of joes they tried to cheat with the 🍩 by givinf all of the sameone less popular one or no jelly donuts thou the order was for one of each. Coffe was rushed so it waa watery. …,2 years ago,2023-11-04 14:44:33.883050,2.0,Kel Ar,268,https://www.google.com/maps/contrib/113775708780393704509/reviews?hl=en,[]
41168748,ChZDSUhNMG9nS0VJQ0FnSURhaE1yYUx3EAE,,2 years ago,2023-11-04 14:44:33.884098,5.0,Buck Zilla,0,https://www.google.com/maps/contrib/112150608988265963334/reviews?hl=en,"['Meal type Other', 'Price per person $1–10']"
41168748,ChZDSUhNMG9nS0VJQ0FnSUNhdGRtU2Z3EAE,,2 years ago,2023-11-04 14:44:33.884584,5.0,Maria Carrera,26,https://www.google.com/maps/contrib/116659144373575955300/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSUNhbk9UV3RBRRAB,,2 years ago,2023-11-04 14:44:33.885040,5.0,Anabella Asamoah,0,https://www.google.com/maps/contrib/106654542461706236791/reviews?hl=en,[]
41168748,ChZDSUhNMG9nS0VJQ0FnSURxMmFLY0hREAE,,2 years ago,2023-11-04 14:44:33.885612,5.0,Liza Bellamy,0,https://www.google.com/maps/contrib/100266181164490689609/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSUNxeGRyZ3RBRRAB,,2 years ago,2023-11-04 14:44:33.886087,5.0,Dasean Seabrook,0,https://www.google.com/maps/contrib/109240762419484202960/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSURrN2VDU3RRRRAB,"This Dunkin is nice, but it's located inside a very busy gas station, so it can be hard to park and go inside.  They just recently started allowing customers inside instead of standing outside at the window.  Their crew is very nice and pretty quick.  I always enjoy my morning stops for my Dunkin decafe.",2 years ago,2023-11-04 14:44:33.886638,5.0,DeeAnn Phillips,85,https://www.google.com/maps/contrib/104489576491114386805/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSURLcGYtNWtBRRAB,,2 years ago,2023-11-04 14:44:33.887154,5.0,Slobodan Milutinovic,3,https://www.google.com/maps/contrib/101247901560484764089/reviews?hl=en,[]
41168748,ChZDSUhNMG9nS0VJQ0FnSURLcGV1NWFREAE,Quick service hot and fresh coffee,2 years ago,2023-11-04 14:44:33.887814,5.0,Nick Minervino,469,https://www.google.com/maps/contrib/106155320830142452598/reviews?hl=en,[]
41168748,ChZDSUhNMG9nS0VJQ0FnSUNLNkpxRFhREAE,Great service,2 years ago,2023-11-04 14:44:33.888318,5.0,Ruth Rios,217,https://www.google.com/maps/contrib/109523987783664788709/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSUNLcUp2OWdnRRAB,☕☕☕☕good,2 years ago,2023-11-04 14:44:33.888790,4.0,vick antonio,23,https://www.google.com/maps/contrib/111505785786518820580/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSUN5dDZDWGp3RRAB,This D&D is okay. Service was nice. But I really don't like dunkin donuts tbh,2 years ago,2023-11-04 14:44:33.889331,3.0,Brama Knox,38,https://www.google.com/maps/contrib/106199303719347592157/reviews?hl=en,[]
41168748,ChZDSUhNMG9nS0VJQ0FnSUN5MDhpbVd3EAE,,2 years ago,2023-11-04 14:44:33.889746,5.0,Ana Reyes (Annalachiina),23,https://www.google.com/maps/contrib/115039032664823112565/reviews?hl=en,[]
41168748,ChZDSUhNMG9nS0VJQ0FnSUN5NDUyeVZREAE,,2 years ago,2023-11-04 14:44:33.890178,4.0,Kenson Rollins,0,https://www.google.com/maps/contrib/116348424551060242625/reviews?hl=en,[]
41168748,ChZDSUhNMG9nS0VJQ0FnSUN5dHFDZFZ3EAE,,2 years ago,2023-11-04 14:44:33.890584,5.0,Arnolldo Lazaro,4,https://www.google.com/maps/contrib/115733735510433787978/reviews?hl=en,[]
41168748,ChZDSUhNMG9nS0VJQ0FnSUN5N0pib2NREAE,,2 years ago,2023-11-04 14:44:33.891020,5.0,Md Omar Faruk,0,https://www.google.com/maps/contrib/105237701993927503253/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSURpLU03MDhnRRAB,Window service only,2 years ago,2023-11-04 14:44:33.891527,3.0,Mario Munoz,49,https://www.google.com/maps/contrib/101994925042531207208/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSUNpNGIzdHdRRRAB,Worst chai latte I ever had,2 years ago,2023-11-04 14:44:33.891981,1.0,Jasmeet singh,0,https://www.google.com/maps/contrib/109635501174595908288/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSUNnX2ZTeGlnRRAB,,3 years ago,2023-11-04 14:44:33.892443,5.0,Dustin Winkler,23,https://www.google.com/maps/contrib/113824462418542645970/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSURDdDdQVG1nRRAB,,3 years ago,2023-11-04 14:44:33.892841,5.0,Dee Jones,50,https://www.google.com/maps/contrib/112325496506239876528/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSURDby1hZnFRRRAB,"They take long, but food is good",3 years ago,2023-11-04 14:44:33.893336,5.0,darlene weekes,113,https://www.google.com/maps/contrib/117212036750638510990/reviews?hl=en,[]
41168748,ChZDSUhNMG9nS0VJQ0FnSUNDNWVEVkNBEAE,,3 years ago,2023-11-04 14:44:33.893734,5.0,Mikey Martinez,2,https://www.google.com/maps/contrib/107045473309810481839/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSUNDM01IdmlnRRAB,,3 years ago,2023-11-04 14:44:33.894123,5.0,StaY_ Tru_456 (TooGifted_456),10,https://www.google.com/maps/contrib/107819606645859392421/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSUNDa0x5ZTFRRRAB,,3 years ago,2023-11-04 14:44:33.894744,5.0,Henry Evans,13,https://www.google.com/maps/contrib/111876413808132820037/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSUNDd01DVXFnRRAB,"Services is done at the window, the line to serve customers are long at times and slow.",3 years ago,2023-11-04 14:44:33.895283,3.0,Jose Lopez,128,https://www.google.com/maps/contrib/117980978862057284665/reviews?hl=en,[]
41168748,ChZDSUhNMG9nS0VJQ0FnSUNjMGJ1cEtBEAE,Had to get my coffee,3 years ago,2023-11-04 14:44:33.895803,5.0,Celeste Hinton,29,https://www.google.com/maps/contrib/113641958076527164351/reviews?hl=en,[]
41168748,ChZDSUhNMG9nS0VJQ0FnSURzc3JPZE5REAE,,3 years ago,2023-11-04 14:44:33.896785,4.0,Bridget Joseph,1,https://www.google.com/maps/contrib/115322952770067238752/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSURNaTZyUGt3RRAB,,3 years ago,2023-11-04 14:44:33.898079,5.0,Danny Ventura,85,https://www.google.com/maps/contrib/110345182005651413598/reviews?hl=en,[]
41168748,ChZDSUhNMG9nS0VJQ0FnSUNNc2NpZGRBEAE,,3 years ago,2023-11-04 14:44:33.898747,2.0,The manace,0,https://www.google.com/maps/contrib/107110786367832070858/reviews?hl=en,[]
41168748,ChZDSUhNMG9nS0VJQ0FnSUMwOWV6X1VBEAE,,4 years ago,2023-11-04 14:44:33.899550,5.0,Edwin Ramos,53,https://www.google.com/maps/contrib/113480682791249439381/reviews?hl=en,[]
41168748,ChZDSUhNMG9nS0VJQ0FnSUMwN1BhamV3EAE,,4 years ago,2023-11-04 14:44:33.900154,5.0,humberto king,20,https://www.google.com/maps/contrib/110020640945975582361/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSURVX2ZMV25RRRAB,,4 years ago,2023-11-04 14:44:33.900581,5.0,kenny tamarez,0,https://www.google.com/maps/contrib/111672394031639732565/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSURVNWRib2xnRRAB,,4 years ago,2023-11-04 14:44:33.900993,5.0,Ismael Cruz,280,https://www.google.com/maps/contrib/113931357453156975103/reviews?hl=en,[]
41168748,ChZDSUhNMG9nS0VJQ0FnSURraDlLT0JnEAE,,4 years ago,2023-11-04 14:44:33.901396,5.0,Danny coffin-munch,90,https://www.google.com/maps/contrib/116754050131558204597/reviews?hl=en,[]
41168748,ChZDSUhNMG9nS0VJQ0FnSURra2VTR1NnEAE,,4 years ago,2023-11-04 14:44:33.901978,1.0,Alejandro Ramirez,0,https://www.google.com/maps/contrib/116008221992812680520/reviews?hl=en,[]
41168748,ChZDSUhNMG9nS0VJQ0FnSURZeS0zUWVnEAE,,4 years ago,2023-11-04 14:44:33.902433,3.0,Edwin Germosen,3,https://www.google.com/maps/contrib/100180110193479719910/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSURZN2RyQ3hnRRAB,Staff rude and lazy as hell,4 years ago,2023-11-04 14:44:33.903156,1.0,Usman khan,7,https://www.google.com/maps/contrib/118288119180255345757/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSUNZcWZiM3pBRRAB,The worst.,4 years ago,2023-11-04 14:44:33.903718,1.0,Jne Rev,13,https://www.google.com/maps/contrib/103996111144549381704/reviews?hl=en,[]
41168748,ChZDSUhNMG9nS0VJQ0FnSUNZNGRuR0lREAE,,4 years ago,2023-11-04 14:44:33.904235,5.0,Poster Girls,0,https://www.google.com/maps/contrib/102074888485710854478/reviews?hl=en,[]
41168748,ChZDSUhNMG9nS0VJQ0FnSUNZaktuaE9BEAE,Good,4 years ago,2023-11-04 14:44:33.904735,5.0,Nixon Jordan,169,https://www.google.com/maps/contrib/117024531000452795124/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSUNvX2RqVGdBRRAB,Best Dunkin with friendly staff.,4 years ago,2023-11-04 14:44:33.905205,5.0,Riz Choudhury,3,https://www.google.com/maps/contrib/117205785065929712294/reviews?hl=en,[]
41168748,ChZDSUhNMG9nS0VJQ0FnSUNvNG8tVUNBEAE,,4 years ago,2023-11-04 14:44:33.905636,5.0,carmine della mura,0,https://www.google.com/maps/contrib/114182442173933616901/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSUNvNEk2ZmhnRRAB,,4 years ago,2023-11-04 14:44:33.906039,5.0,Ivette Amador,0,https://www.google.com/maps/contrib/103667086386151660479/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSURJeDZuWGpnRRAB,The donuts are always fresh and the people are very friendly,4 years ago,2023-11-04 14:44:33.906500,5.0,K Banks,19,https://www.google.com/maps/contrib/104403531566425146661/reviews?hl=en,[]
41168748,ChZDSUhNMG9nS0VJQ0FnSURJallxcldBEAE,,4 years ago,2023-11-04 14:44:33.906936,5.0,Xx.sunshine.sammyxX !,0,https://www.google.com/maps/contrib/116589212463606739101/reviews?hl=en,[]
41168748,ChZDSUhNMG9nS0VJQ0FnSURJcE8tTk1REAE,,4 years ago,2023-11-04 14:44:33.907346,5.0,dennis sorto,5,https://www.google.com/maps/contrib/116954079359244199079/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSUNJeThXdm13RRAB,One of the worst dunkin donuts ive been to the workers do not pay attention to the customer,4 years ago,2023-11-04 14:44:33.907821,1.0,Chris Parker,0,https://www.google.com/maps/contrib/102050684742133468171/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSURRaVBiT3ZRRRAB,🍩 are the best …,5 years ago,2023-11-04 14:44:33.908287,5.0,Charisse reed,53,https://www.google.com/maps/contrib/106521100375046075616/reviews?hl=en,[]
41168748,ChZDSUhNMG9nS0VJQ0FnSUNnX05yUlp3EAE,Best time to come...  8:30 am ...,5 years ago,2023-11-04 14:44:33.908765,5.0,Frank m,48,https://www.google.com/maps/contrib/109783918438330302599/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSUN3Z3VEZ3R3RRAB,,5 years ago,2023-11-04 14:44:33.909166,5.0,Tee M,3,https://www.google.com/maps/contrib/116303443294884688102/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSUNnNElQcGlRRRAB,I like this place,5 years ago,2023-11-04 14:44:33.909627,5.0,Ali Almontaser,31,https://www.google.com/maps/contrib/103998298392015711957/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSUNRMUs2cmpRRRAB,"I LOVE THIS PLACE, VERY NICE AND GREAT CREW MEMBERS GREAT CUSTOMER SERVICE",5 years ago,2023-11-04 14:44:33.910091,5.0,Melba Areche,36,https://www.google.com/maps/contrib/105667274581339510725/reviews?hl=en,[]
41168748,ChZDSUhNMG9nS0VJQ0FnSUNRaUtqRkJBEAE,worse dunkin donut service poor flies everywhere and coffee made.me sick,5 years ago,2023-11-04 14:44:33.910548,1.0,Donella Snowball,68,https://www.google.com/maps/contrib/111217038914651190620/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSUNRdGRXZHdBRRAB,,5 years ago,2023-11-04 14:44:33.910954,4.0,Jorge Navarrete,2,https://www.google.com/maps/contrib/116973937640601923514/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSUNRd09mRjVnRRAB,,5 years ago,2023-11-04 14:44:33.911396,5.0,Willnor Jimenez,307,https://www.google.com/maps/contrib/115789250747719932083/reviews?hl=en,[]
41168748,ChZDSUhNMG9nS0VJQ0FnSURRNExmSEx3EAE,Fast service,5 years ago,2023-11-04 14:44:33.911935,5.0,rajesh singh,906,https://www.google.com/maps/contrib/107978981391328883568/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSURBLXV2S3B3RRAB,,5 years ago,2023-11-04 14:44:33.912435,5.0,Phil Blumenthal,0,https://www.google.com/maps/contrib/106505917605362608829/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSURBN05qc2h3RRAB,"Easy to see,quick pick up.",5 years ago,2023-11-04 14:44:33.913719,4.0,Alberto Rodriguez,51,https://www.google.com/maps/contrib/110728208660170086558/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSURBdXNmWnRnRRAB,They sell warm coffee.. coffee was terrible,5 years ago,2023-11-04 14:44:33.914828,1.0,Ahmet Enginar,0,https://www.google.com/maps/contrib/117935026144667851326/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSUNRb0syaTRRRRAB,Dunkin Donuts is what it is. This is about the same as every other one.,5 years ago,2023-11-04 14:44:33.915523,3.0,Bambi K,127,https://www.google.com/maps/contrib/107826732355594332891/reviews?hl=en,[]
41168748,ChZDSUhNMG9nS0VJQ0FnSURRdjQyWmFnEAE,Friendly staff.,6 years ago,2023-11-04 14:44:33.916246,5.0,markieta kennedy,159,https://www.google.com/maps/contrib/102133485467918528152/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSURncXEtSzFRRRAB,I'm here everyday and the employees are the friendliest I've come across.,7 years ago,2023-11-04 14:44:33.916801,4.0,Jaye Wavy,38,https://www.google.com/maps/contrib/100541663794927854008/reviews?hl=en,[]
41168748,ChZDSUhNMG9nS0VJQ0FnSURBNU9mdmVBEAE,"Was a long line and only person at the counter and one on the kitchen i think but it moved pretty quick, i liked that my coffee was exactly how i asked for",7 years ago,2023-11-04 14:44:33.917289,4.0,saroosh zaman,16,https://www.google.com/maps/contrib/100444370867620948095/reviews?hl=en,[]
41168748,ChZDSUhNMG9nS0VJQ0FnSUNBemZHMkdnEAE,Not open 24hrs took a cab ride there and wasn't open was so pissed off. Waste of cab fare,7 years ago,2023-11-04 14:44:33.917776,1.0,Tasha Alicea,0,https://www.google.com/maps/contrib/114187070972804767462/reviews?hl=en,[]
41168748,ChdDSUhNMG9nS0VJQ0FnSURBMUp6Y3BRRRAB,,8 years ago,2023-11-04 14:45:04.363211,5.0,luz rodriguez,1,https://www.google.com/maps/contrib/105787169548122810500/reviews?hl=en,[]
41688142,ChZDSUhNMG9nS0VJQ0FnSUNGN19LVGN3EAE,"Great pizza place, coal oven, nice atmosphere and very friendly service",a day ago,2023-11-04 14:46:14.448125,5.0,Gregory Tsouris,2,https://www.google.com/maps/contrib/108188175996140237984/reviews?hl=en,"['Service Dine in', 'Meal type Lunch', 'Price per person $20–30', 'Food: 5', 'Service: 5', 'Atmosphere: 5', 'Recommended dishes Wild Mushroom and Truffle']"
41688142,ChZDSUhNMG9nS0VJQ0FnSUNGMjRHLVVBEAE,,a day ago,2023-11-04 14:46:14.448807,5.0,David Poggi,16,https://www.google.com/maps/contrib/108848327951246940156/reviews?hl=en,"['Service: 5', 'Atmosphere: 5']"
41688142,ChZDSUhNMG9nS0VJQ0FnSUNGbTlHV2FBEAE,,a day ago,2023-11-04 14:46:14.449227,5.0,Shane Garrity,2,https://www.google.com/maps/contrib/112685238766329610917/reviews?hl=en,[]
41688142,ChZDSUhNMG9nS0VJQ0FnSUNGX1l1Y1dBEAE,"I know it’s Halloween, but Table 87 must be melting down tonight. Our delivery still says it’s out for delivery. It is now 1.5 hours later, and we can’t get through on the phone anymore. Sometimes it’s busy, sometimes it picks up and then hangs up. We just want someone to either tell us to hang on or tell us they can’t deliver and will refund us.",3 days ago,2023-11-04 14:46:14.449924,1.0,Reine Jeanne,0,https://www.google.com/maps/contrib/107410619623549526948/reviews?hl=en,"['Service Delivery', 'Meal type Dinner', 'Price per person $10–20', 'Service: 1']"
41688142,ChZDSUhNMG9nS0VJQ0FnSUNGX2ZQZk5REAE,,3 days ago,2023-11-04 14:46:14.450345,1.0,Firoj Alam,0,https://www.google.com/maps/contrib/106836672607268112626/reviews?hl=en,[]
41688142,ChZDSUhNMG9nS0VJQ0FnSUNGaGRTZ0N3EAE,"Best brick oven pizza in Brooklyn Heights! And it's just not a pizza place, there's an array of dishes that you can also order.  Never really crowded.  Sort of a best kept secret of Brooklyn Heights.  Very kid friendly!",6 days ago,2023-11-04 14:46:14.451063,5.0,Marcos Abeyta,0,https://www.google.com/maps/contrib/115753993951034749280/reviews?hl=en,"['Service Dine in', 'Meal type Dinner', 'Price per person $20–30', 'Food: 5', 'Service: 5', 'Atmosphere: 5']"
41688142,ChZDSUhNMG9nS0VJQ0FnSUQ1N3I2eU1nEAE,👎,a week ago,2023-11-04 14:46:14.451680,1.0,Jumber Kurtanidze,0,https://www.google.com/maps/contrib/102402789332394794552/reviews?hl=en,"['Food: 1', 'Service: 1', 'Atmosphere: 1']"
41688142,ChdDSUhNMG9nS0VJQ0FnSUQ1a29qYnl3RRAB,,2 weeks ago,2023-11-04 14:46:14.452596,5.0,Alexandru Chitu,18,https://www.google.com/maps/contrib/115959062741089344564/reviews?hl=en,"['Meal type Dinner', 'Price per person $50–100', 'Food: 5', 'Service: 5', 'Atmosphere: 5', 'Recommended dishes Fried Calamari']"
41688142,ChdDSUhNMG9nS0VJQ0FnSUM1N3NpOTlRRRAB,mmm good pizza,3 weeks ago,2023-11-04 14:46:14.453337,5.0,Crazychickenman,1,https://www.google.com/maps/contrib/117532477984572976539/reviews?hl=en,"['Service Dine in', 'Meal type Brunch', 'Price per person $10–20', 'Food: 5', 'Service: 5', 'Atmosphere: 5']"
